id,host_id,host_is_superhost,neighbourhood_cleansed,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,cancellation_policy,review_scores_rating,price
30338264,223475138,1,4,3,2,1,1,1,1,2,99,168
30414390,218056204,1,1,3,2,1,1,1,1,3,99,356
30720361,92791420,1,1,3,2,1,1,1,1,2,99,168
30939098,152596996,1,3,3,2,1,1,1,1,2,99,201
31050207,118920731,1,4,3,2,1,1,1,1,2,99,356
31184932,227924610,1,4,3,2,1,1,1,1,2,99,356
31200256,27395637,1,13,3,3,1,1,1,1,3,99,369
31504366,126282744,1,4,3,2,1,1,1,1,1,99,248
31652220,108959648,1,1,3,2,1,1,1,1,3,99,188
31704233,148301640,1,1,3,2,1,1,1,1,2,99,195
31919596,204406095,1,1,3,2,1,1,1,1,2,99,181
32115303,222174712,1,3,3,4,1,2,2,1,3,99,362
32622493,15402254,1,1,3,2,1,1,1,1,2,99,329
32852626,146424645,0,1,3,3,1,1,2,1,3,99,537
1543047,4346816,1,2,3,1,1,1,1,1,3,98,282
4850257,24955912,1,3,3,3,1,1,1,1,2,98,127
4982247,20587694,1,4,3,2,1,1,1,1,3,98,336
6034500,31319664,0,2,3,2,8,1,1,1,2,98,470
7903151,29758218,1,3,3,3,1,1,2,1,1,98,255
10375780,52072921,1,1,3,5,1,2,2,1,2,98,369
11497131,27718607,1,2,3,2,1,1,1,1,1,98,188
11539860,42823026,1,3,3,1,1,1,4,1,1,98,121
11993741,42823026,1,3,3,1,1,1,4,1,1,98,121
12078739,64114123,0,2,3,2,1,1,2,1,1,98,336
13788739,81013084,0,1,3,2,1,1,1,1,3,98,356
13819949,54436429,0,4,3,2,1,1,1,1,1,98,329
14382294,87487724,0,7,3,2,1,1,1,1,3,98,141
15414100,76274287,0,9,3,6,3,3,4,1,1,98,1980
16193157,14911238,0,13,3,7,2,3,3,1,2,98,1100
16317575,33000508,1,2,3,3,1,2,2,1,2,98,396
16374172,44381976,0,1,3,4,1,2,2,1,2,98,497
16442673,13252089,0,3,3,3,1,1,2,1,1,98,503
17144416,54436429,0,4,3,2,1,1,1,1,1,98,248
17348341,117210182,0,9,3,4,1,2,2,1,3,98,1000
17484145,61882843,0,2,3,6,2,2,4,1,1,98,1000
18199463,108080016,0,1,3,2,1,1,1,1,3,98,235
18212694,125739532,0,13,3,10,4,4,4,1,2,98,2691
18551771,104175330,0,2,3,8,4,4,4,1,1,98,1879
18765795,129803543,0,14,3,4,2,2,3,1,2,98,1892
19144189,33243871,1,1,3,2,1,1,1,1,3,98,161
19495668,136491729,0,1,3,4,1,2,2,1,2,98,476
19739439,119706958,0,4,3,6,1,3,3,1,2,98,497
19759560,139426202,1,5,3,2,1,1,1,1,1,98,389
19877619,94277209,0,4,3,2,1,1,1,1,3,98,403
20001569,108692274,1,1,3,2,1,1,1,1,2,98,188
20002455,141957141,1,9,3,10,2,4,4,1,2,98,597
20019589,140905744,0,4,3,2,1,1,1,1,3,98,242
20419636,110735665,1,1,3,2,1,1,1,1,3,98,195
20432350,127888215,0,1,3,2,1,1,1,1,1,98,369
20836707,149493473,1,2,3,8,4,4,5,1,1,98,2000
20920895,136491729,0,1,3,4,1,2,2,1,2,98,497
21160132,152404521,0,4,3,2,1,1,1,1,3,98,295
21225076,51383594,1,4,3,2,1,1,2,1,3,98,262
21254964,153683050,0,9,3,9,4,4,4,1,3,98,1503
21493586,151622157,0,2,3,2,1,1,1,1,2,98,336
21498003,150348860,1,2,3,4,1,2,2,1,1,98,497
21635874,154947175,1,2,3,2,1,1,1,1,2,98,396
21780983,76768955,0,1,3,4,1,1,2,1,2,98,429
21809648,105630127,1,7,3,2,1,1,1,1,2,98,174
22181532,26361502,1,2,3,4,1,2,2,1,2,98,1295
22275027,111483888,1,4,3,4,1,1,3,1,2,98,396
22361963,151027648,0,1,3,2,1,1,1,1,3,98,557
22391785,120482516,0,1,3,6,1,3,3,1,3,98,698
22444277,26361502,1,2,3,2,1,1,1,1,2,98,765
22444798,26361502,1,2,3,2,1,1,1,1,2,98,671
22778085,133035693,1,2,3,2,1.5,1,1,1,1,98,476
23061173,94320778,1,2,3,10,3,3,6,1,2,98,2490
23109441,17902254,1,1,3,5,1,2,3,1,2,98,349
23153639,157594219,0,1,3,6,1,3,3,1,2,98,356
24272277,183057723,0,1,3,2,1,1,1,1,1,98,369
24312751,103529487,1,2,3,6,1,3,3,1,2,98,1000
24583400,42958816,0,8,3,4,1,2,2,1,3,98,268
24983365,102036911,0,1,3,1,1,1,1,1,3,98,148
25035978,189270854,1,11,3,15,2,2,7,1,3,98,1597
25408298,128779901,1,12,3,2,1,1,1,1,3,98,94
26078191,193975638,0,2,3,2,1,1,1,1,3,98,678
26959446,153689886,0,1,3,2,1,1,1,1,2,98,362
26985849,195744132,0,1,3,6,1,3,3,1,2,98,611
27281790,45109145,1,2,3,2,1,1,1,1,2,98,799
27282446,45109145,1,2,3,4,1,2,2,1,2,98,1698
27289434,205576230,0,4,3,2,1,1,2,1,3,98,148
27412870,138020410,1,3,3,4,1,1,2,1,1,98,530
27470692,198334248,1,2,3,4,1,1,2,1,2,98,336
27519865,200276562,1,3,3,2,1,1,1,1,2,98,302
27568774,45109145,1,2,3,2,1,1,1,1,2,98,570
27814726,46435717,1,1,3,4,1,2,2,1,2,98,456
27978040,152980419,1,1,3,6,2,1,4,1,3,98,127
28121158,212380274,1,2,3,4,1,1,2,1,2,98,691
28548397,208704273,1,1,3,1,2,1,1,1,3,98,262
28555659,34740185,1,1,3,4,1,1,1,1,1,98,356
28921245,186748447,0,3,3,4,1,2,2,1,2,98,396
28942269,167355214,0,2,3,10,2,4,5,1,2,98,1886
29168496,214535777,0,4,3,4,1,2,2,1,2,98,631
29372117,220545374,1,1,3,4,1,2,2,1,3,98,356
29885977,183926506,0,2,3,3,1,1,2,1,1,98,396
29993308,217870086,0,1,3,2,1,1,1,1,3,98,235
29998249,203892932,1,3,3,5,1,2,2,1,2,98,456
30048122,225824149,1,4,3,2,1,1,1,1,3,98,141
30048509,225762190,1,5,3,2,1,1,1,1,1,98,141
30183455,149508898,1,3,3,2,1,1,1,1,3,98,221
30252445,138642925,1,2,3,8,2,2,3,1,1,98,497
30353708,187960049,1,2,3,4,1,2,2,1,2,98,550
30356691,190013447,1,2,3,4,1,2,2,1,3,98,490
30378173,180608038,0,2,3,6,1,3,3,1,2,98,557
30429381,105975744,1,7,3,4,1,1,2,1,3,98,221
30447362,64624949,0,1,3,2,1,1,1,1,3,98,148
30681727,219974345,1,2,3,2,1,0,2,1,3,98,242
30836100,228823153,0,12,3,2,1,1,1,1,3,98,255
31052109,120982768,0,1,3,2,1,1,1,1,2,98,168
31156846,39312688,1,2,3,2,1,1,1,1,2,98,289
31157681,227121155,1,3,3,5,1,2,3,1,1,98,436
31245582,181178918,1,3,3,2,1,1,1,1,3,98,302
31293816,27511961,1,1,3,4,1,1,1,1,2,98,369
31527175,126209234,0,1,3,2,1,0,1,1,2,98,262
31556177,107362183,1,5,3,2,1,2,2,1,1,98,101
31605580,158512541,0,4,3,2,1,1,1,1,1,98,309
31667377,149772962,1,2,3,7,1,3,4,1,1,98,597
31706401,24104870,1,1,3,4,1,2,2,1,2,98,389
31777255,238229665,1,3,3,4,1,2,2,1,1,98,664
31820691,140890590,1,1,3,3,1,1,2,1,2,98,262
32351730,242893822,1,4,3,2,1,1,1,1,3,98,289
32369913,130371561,1,1,3,2,1,1,1,1,2,98,228
32578124,244839932,0,4,3,2,1,1,1,1,3,98,161
32586045,85890005,1,2,3,2,1,1,1,1,2,98,235
32710838,97878450,1,2,3,3,1,1,1,1,2,98,436
32878304,239732779,1,1,3,2,1,1,1,1,3,98,181
33033092,27511961,1,1,3,4,1,0,1,1,2,98,356
33145367,99179794,1,1,3,4,1,1,2,1,3,98,302
128496,467520,0,2,3,3,2,2,3,1,1,97,389
5594254,28897187,0,5,3,1,1,1,1,1,3,97,161
6837530,28897187,0,5,3,2,1,1,1,1,2,97,168
6914699,29544201,0,2,3,2,1,1,1,1,2,97,651
7232987,29544201,0,2,3,2,1,1,1,1,1,97,597
7562324,39643798,1,11,3,9,4,4,5,1,3,97,1678
10459527,46923669,0,1,3,2,1,1,1,1,3,97,1100
11615530,42823026,1,3,3,1,1,1,4,1,1,97,121
11616510,42823026,1,3,3,1,1,1,4,1,1,97,121
12346506,8586096,0,1,3,2,1,1,1,1,2,97,389
12776303,35691655,0,1,3,2,1,1,1,1,3,97,248
13556984,77883392,1,2,3,12,5,4,6,1,2,97,1798
13754281,80614360,1,1,3,2,1,1,1,1,3,97,121
14155732,43950506,0,1,3,3,1,2,2,1,2,97,282
14451314,18023146,0,1,3,2,1,1,1,1,3,97,322
14458438,33243871,1,1,3,1,1,1,1,4,2,97,101
14665804,85385868,0,7,3,2,1,1,1,1,1,97,101
14893740,92234374,0,3,3,1,1,1,4,1,1,97,107
16223369,56188584,0,3,3,6,2,3,3,1,2,97,1201
17737754,65163550,1,1,3,1,1,1,1,1,3,97,87
17803655,65046749,1,4,3,1,1,1,1,1,2,97,188
17814320,93844429,1,1,3,4,1,1,4,1,1,97,87
18710013,129675716,0,3,3,4,1,1,2,1,1,97,268
18815678,129675716,0,3,3,1,1,1,4,1,1,97,107
20004529,120187070,0,4,3,4,1,2,2,1,2,97,537
20654208,147567076,0,1,3,7,1,3,4,1,1,97,456
20910959,126999701,0,9,3,16,2,5,11,1,2,97,2000
21134482,108692274,1,1,3,2,1,1,1,1,2,97,215
21154274,140905744,0,4,3,2,1,1,1,1,1,97,242
21154614,140905744,0,4,3,2,1,1,1,1,1,97,242
21916004,139578376,0,4,3,4,1,2,2,1,2,97,396
22346827,125122984,1,9,3,6,2,3,4,1,2,97,1483
22395511,26361502,1,2,3,2,1.5,1,1,1,1,97,799
22618005,152136873,0,2,3,4,1,1,2,1,2,97,356
22624715,46946211,0,2,3,2,1.5,1,1,1,1,97,416
22754338,52826934,1,1,3,7,1,3,3,1,2,97,282
23585142,12937294,0,1,3,2,1,1,1,1,2,97,248
24610585,154947175,1,2,3,2,1,1,1,1,2,97,295
24634870,49050041,1,2,3,2,1,1,1,1,3,97,597
25309104,191163910,0,2,3,3,1,1,1,1,3,97,389
25405623,8062016,1,2,3,2,1,1,1,1,2,97,503
25717250,186855704,0,1,3,6,0.5,2,4,1,3,97,356
25729194,82937364,0,1,3,4,1,1,2,1,3,97,289
25816198,174693553,0,1,3,4,1,2,2,1,2,97,497
25834514,127292027,1,2,3,6,1,2,3,1,2,97,349
25983306,180061636,1,2,3,3,1,1,2,1,2,97,336
26272221,103529487,1,2,3,4,1,2,2,1,2,97,510
26582391,182105805,1,1,3,2,1,1,1,1,2,97,456
27123672,13888017,0,2,3,3,1,1,1,1,1,97,557
27294994,205496882,1,3,3,3,1,1,2,1,1,97,369
27341939,206048635,0,9,3,8,2,4,6,1,1,97,1000
27567720,45109145,1,2,3,2,1,1,1,1,2,97,597
27746937,156181256,0,2,3,6,1,2,3,1,3,97,892
27810247,157599951,0,5,3,2,1,1,1,1,2,97,295
28622499,175932769,0,1,3,4,1,2,2,1,2,97,409
28654188,206760040,1,2,3,4,1,2,2,1,3,97,591
28880395,174693553,0,3,3,4,1,2,2,1,2,97,470
29349680,211238629,0,4,3,4,1,2,2,1,2,97,436
29619398,211238629,0,1,3,8,2,4,4,1,2,97,973
29751697,159157272,1,5,3,2,1,1,1,1,3,97,87
30131220,211238629,0,4,3,6,1,3,3,1,2,97,436
30159125,174693553,0,3,3,6,1,3,3,1,2,97,705
30190683,213629086,0,5,3,1,1,1,1,1,3,97,101
30301073,207499790,0,1,3,6,2,3,3,1,2,97,799
30321938,19723164,1,1,3,4,1,2,2,1,2,97,597
30353256,187960049,1,1,3,2,1,1,1,1,2,97,470
30377784,211238650,1,1,3,4,1,2,2,1,3,97,456
30488869,181417731,0,5,3,4,1,2,2,1,3,97,356
30778153,181718132,1,3,3,2,1,1,1,1,2,97,597
30796828,227610391,0,3,3,6,2,2,3,1,3,97,356
30877312,176186672,0,5,3,2,1,1,1,1,2,97,168
30919604,214535104,0,2,3,6,1,3,3,1,2,97,1315
30925774,156022638,0,1,3,2,1.5,1,1,1,3,97,121
31137260,28841576,0,1,3,2,1,1,0,1,2,97,315
31292513,56285580,1,1,3,2,1,1,1,1,1,97,141
31545730,229011620,1,4,3,5,1,1,3,1,3,97,624
31571288,223619417,0,2,3,2,1,1,1,1,3,97,497
31603161,236915834,0,4,3,2,2,1,1,1,3,97,268
31606211,158512541,0,4,3,2,1,1,1,1,1,97,329
31725322,69955838,1,2,3,3,1,1,2,1,2,97,456
31725530,69955838,1,2,3,3,1,1,2,1,2,97,497
31916661,89621560,0,1,3,4,1,1,1,1,2,97,456
32003423,35442980,1,4,3,2,1,1,1,1,3,97,429
32050756,202006202,0,5,3,3,1,1,1,1,3,97,188
32095001,238448687,1,1,3,4,1,3,3,1,3,97,396
32271464,132075749,0,1,3,2,0.5,1,0,1,2,97,201
32321225,149473434,1,2,3,2,1,1,1,1,2,97,255
32346720,242651382,1,1,3,4,1,1,1,1,2,97,617
32563395,177571124,1,2,3,4,1,2,2,1,3,97,429
32672844,236967748,1,2,3,2,1,1,1,1,1,97,248
32703085,243477444,1,2,3,2,1,1,1,1,3,97,530
32713468,33874735,0,2,3,2,1,1,1,1,3,97,221
32976446,142732338,0,3,3,3,1,1,1,1,3,97,268
4899894,23888364,0,3,3,4,1.5,2,6,1,1,96,476
6908156,29544201,0,2,3,10,5,5,5,1,1,96,4999
7120675,32757147,0,1,3,3,1,1,2,1,2,96,329
10527264,54283000,0,7,3,1,1,1,1,1,2,96,127
11169354,42823026,1,3,3,2,1,1,1,1,1,96,268
13946621,43437444,0,2,3,2,1,1,1,1,1,96,577
14538949,89949282,0,2,3,4,1,2,2,1,2,96,926
15692528,85257069,0,2,3,2,1,1,1,1,2,96,362
16007363,101142672,0,4,3,1,1,1,1,1,3,96,67
16194936,86217130,0,1,3,1,1,1,1,1,2,96,168
17868791,119388838,0,16,3,1,1,1,1,1,2,96,235
18368748,25096271,0,2,3,3,2,1,2,1,3,96,329
18684527,120187070,0,1,3,4,1,2,2,1,2,96,570
18768262,114898711,0,1,3,2,1,1,1,1,3,96,201
19428820,129811678,1,1,3,1,1,1,1,1,2,96,161
20670843,129840905,1,2,3,3,1,1,2,1,2,96,0
20974192,119706958,0,4,3,4,1,2,2,1,2,96,456
21112552,152258132,1,4,3,4,1,2,3,1,2,96,356
21154431,140905744,0,4,3,1,1,1,1,1,3,96,289
21519902,153886037,1,2,3,4,1,1,2,1,2,96,550
21733664,143501938,1,9,3,16,8,9,12,1,3,96,2503
21950741,155335114,0,2,3,2,1,1,1,1,2,96,309
22201972,124772889,0,12,3,2,1,1,1,1,1,96,127
22334219,49675355,0,1,3,6,2,3,4,1,2,96,825
22384511,163696098,0,8,3,2,2,1,1,1,3,96,255
22685566,30331961,0,4,3,7,1,3,5,1,1,96,691
22893984,23888832,0,1,3,2,1,1,1,1,1,96,980
22961303,169594484,0,1,3,4,1,1,2,1,2,96,604
23437143,169388206,1,7,3,8,1,3,4,1,1,96,396
23983692,180421543,1,1,3,2,1,1,1,1,3,96,161
24326045,150964796,0,1,3,2,1,1,1,1,2,96,349
24465310,158970120,0,1,3,1,1,1,1,1,3,96,289
26095695,192232005,1,2,3,2,1,1,1,1,3,96,691
26167717,103529487,1,2,3,6,2,3,3,1,2,96,966
26985814,196696509,0,5,3,6,1,3,3,1,2,96,409
27492900,204860682,1,5,3,6,1,3,3,1,2,96,429
27534982,114236300,0,2,3,2,1,1,1,1,1,96,168
27564111,204706224,1,1,3,6,1,2,2,1,3,96,503
27698846,174693553,0,1,3,6,1,3,3,1,2,96,671
27983172,133313761,0,4,3,1,1,1,1,1,3,96,161
27991478,203723736,1,1,3,6,2,3,3,1,2,96,906
28367920,199837855,0,2,3,2,1,1,1,1,1,96,396
28594574,205650230,1,2,3,1,1,1,1,1,2,96,423
28659026,210471668,1,1,3,6,1,2,3,1,1,96,416
28766938,195740159,0,2,3,8,1,1,3,1,2,96,1315
28931247,153689886,0,1,3,2,1,1,1,1,2,96,329
29444537,213078672,1,2,3,3,1,1,2,1,3,96,268
29838255,58659004,0,4,3,2,1,1,1,1,2,96,87
29952492,169220592,0,2,3,4,1,1,2,1,2,96,429
29993322,192167318,1,2,3,1,0.5,1,1,1,2,96,208
30103080,130197983,0,2,3,4,1,2,2,1,3,96,530
30194902,224451453,1,2,3,5,1,2,3,1,2,96,591
30262564,214535104,0,1,3,4,1,2,2,1,2,96,510
30364026,180653557,1,1,3,1,1,1,1,1,3,96,67
30526574,222198340,1,4,3,2,1,1,1,1,2,96,148
30733571,35464828,0,4,3,5,1,2,2,1,3,96,490
30799242,72037689,0,1,3,2,1,1,1,1,1,96,309
31160321,229011620,1,4,3,8,1,2,4,1,3,96,329
31196010,200092235,1,1,3,2,1,1,1,1,2,96,148
31196313,54436429,0,4,3,6,2,3,3,1,1,96,1188
31421501,229678750,0,1,3,4,1,2,2,1,3,96,248
31503589,126282744,1,4,3,4,1,2,2,1,1,96,537
31639714,236269478,0,1,3,2,1,1,1,1,2,96,302
31724736,69955838,1,2,3,2,1,1,1,1,2,96,396
31725129,69955838,1,2,3,2,1,1,1,1,2,96,396
31914835,16264006,0,3,3,2,1,1,1,1,2,96,268
31965083,117924174,1,1,3,2,1,1,1,1,3,96,382
32486399,242651382,1,1,3,2,1,1,1,1,2,96,436
32588096,183106444,0,4,3,4,1,2,2,1,3,96,450
32597547,70495982,0,4,3,1,1,1,1,1,2,96,141
32699338,18919484,0,1,3,2,1,1,1,1,2,96,168
32995989,147335664,0,1,3,4,1,2,2,1,2,96,396
9684141,21806188,0,1,3,4,1,2,2,1,1,95,456
11450904,23888364,0,2,3,2,1,1,2,1,3,95,476
11919354,61783704,0,12,3,4,1,2,2,1,2,95,349
13585223,4888833,0,2,3,2,2,1,1,1,1,95,302
13585435,4888833,0,2,3,2,2,1,1,1,1,95,302
14086383,27194544,0,3,3,16,3,6,6,1,1,95,490
14367296,82423514,1,3,3,2,1,1,1,1,1,95,248
14474047,89231683,0,8,3,2,1,1,1,1,1,95,382
14922274,93617323,0,2,3,3,2,1,2,1,2,95,201
15596621,89942614,0,3,3,2,1,1,1,1,2,95,188
15692514,85257069,0,2,3,2,1,1,1,1,2,95,382
15958821,51784672,0,2,3,2,1,1,1,1,1,95,362
16169632,51630337,0,2,3,2,1,1,1,5,2,95,597
16620467,34317828,0,16,3,2,1,1,1,2,3,95,188
17996900,82992019,1,2,3,2,1,1,1,1,2,95,483
18437581,57475148,0,3,3,2,0.5,1,1,1,2,95,268
18448903,54436429,0,4,3,8,2,4,4,1,1,95,1490
18527751,54436429,0,4,3,2,1,1,1,1,1,95,268
19046532,107202556,0,1,3,1,1.5,1,1,1,2,95,134
19683591,136491729,0,1,3,4,1,2,2,1,2,95,470
19739604,136491729,0,1,3,4,1,2,2,1,2,95,416
20159599,11216733,0,2,3,5,1,2,3,1,3,95,497
20244331,127349262,0,2,3,4,1,2,2,1,2,95,416
20415541,127349262,0,4,3,4,1,2,2,1,2,95,416
20681605,136491729,0,2,3,4,1,2,2,1,2,95,476
20974824,127349262,0,1,3,4,1,2,2,1,2,95,436
21140500,133031158,0,13,3,6,2,3,3,1,2,95,1288
21577646,64255458,0,1,3,4,1,2,2,1,2,95,436
21775090,131048479,0,1,3,4,1,1,2,1,2,95,416
21820542,146424645,0,1,3,2,1,1,1,1,2,95,537
21871109,36929918,0,4,3,2,1,1,1,1,1,95,148
21974051,94884537,0,1,3,3,1,1,1,1,2,95,295
22235561,120500029,0,2,3,2,1,1,1,1,2,95,181
22367421,146424645,0,1,3,2,1,1,1,1,2,95,302
22403242,93848132,0,5,3,2,1,1,1,1,3,95,382
22473819,131048479,0,1,3,4,1,1,2,1,2,95,510
22520461,126282744,1,4,3,4,1,2,2,1,1,95,443
22605110,126282744,1,4,3,2,1,1,1,1,1,95,201
22605529,126282744,1,4,3,2,1,1,1,1,1,95,248
24272403,130699349,0,1,3,6,1,1,3,1,2,95,94
24289689,130699349,0,1,3,6,1,1,3,1,2,95,94
24292961,81819243,1,3,3,5,1,2,2,1,3,95,523
25001449,189005041,0,2,3,3,1,1,2,1,3,95,396
26437644,198342900,1,10,3,4,1,1,2,1,3,95,356
26505412,154811913,0,1,3,1,1,1,1,1,3,95,141
26510650,178748241,0,1,3,5,1,2,3,1,3,95,490
26959729,202648011,0,2,3,3,1,1,2,1,1,95,382
27742325,175796487,0,1,3,4,1,2,2,1,2,95,362
27742331,170893901,0,4,3,4,1,2,2,1,2,95,476
27742332,139578376,0,4,3,4,1,2,2,1,2,95,396
27860961,207500658,1,1,3,4,1,2,2,1,2,95,362
28376894,195740159,0,2,3,4,1,1,1,1,2,95,497
28452302,133321532,1,5,3,2,1,1,1,1,2,95,302
28526822,174314061,0,1,3,2,1,1,1,1,2,95,201
28608504,175461155,1,3,3,5,1,1,3,1,1,95,584
28876612,177979791,0,1,3,2,1,1,1,1,3,95,389
29051193,217070508,1,2,3,3,1,1,1,1,1,95,483
29249697,220367069,0,9,3,5,1,2,5,1,1,95,456
29252803,207682978,0,16,3,4,1,1,2,1,1,95,262
29263409,160722561,0,1,3,4,1,2,2,1,3,95,389
29355444,108959648,1,1,3,2,1,1,1,1,3,95,121
29953527,187733385,0,2,3,4,1,2,2,1,2,95,644
30074469,132127301,0,3,3,1,1,1,1,1,1,95,188
30079983,187733385,0,2,3,4,1,2,2,1,2,95,409
30093166,207970334,0,16,3,2,1,1,2,1,3,95,396
30121370,174119594,0,2,3,6,1,2,4,1,3,95,698
30254772,227121155,1,3,3,5,1,3,3,1,1,95,490
30428421,190013447,1,2,3,7,2,3,4,1,3,95,886
30572500,143860694,0,1,3,6,1,3,3,1,2,95,409
30716735,142126314,0,16,3,2,1,0,1,1,3,95,248
31027001,119352655,1,4,3,2,1,1,1,1,2,95,268
31361723,129840905,1,2,3,4,1,2,2,1,2,95,597
31423272,102340754,0,4,3,2,1,1,1,1,3,95,228
31450751,230114738,0,1,3,4,1,2,2,1,2,95,329
31574755,236687892,0,1,3,2,1,0,1,1,3,95,221
31696738,214535777,0,4,3,4,1,2,2,1,2,95,497
31842168,102340754,0,4,3,4,1,2,2,1,3,95,557
31886836,30105840,1,1,3,4,1,2,2,1,3,95,282
31905686,239183152,0,4,3,2,1,1,1,1,2,95,302
32082763,152280102,1,2,3,2,1,1,1,1,3,95,349
32296164,130229895,1,1,3,2,1,1,1,1,2,95,329
32330033,21086368,1,1,3,3,1,1,1,1,3,95,262
32377472,130371561,1,1,3,2,1,0,1,1,2,95,268
32407032,207881988,1,4,3,4,1,1,3,1,3,95,389
32593995,182940547,0,4,3,2,1,1,1,1,3,95,409
32657082,138917182,0,3,3,5,1.5,2,2,1,1,95,570
32671773,99367920,0,2,3,2,1,1,1,1,3,95,1188
32952024,224427258,0,4,3,1,1,1,1,1,3,95,148
33148043,244258937,1,3,3,4,1,2,2,1,3,95,570
33184208,238469699,0,3,3,3,1,1,2,1,3,95,470
33542453,252703983,0,6,3,3,1,2,2,1,3,95,497
7316815,38329221,0,4,3,1,1,1,1,1,3,94,248
10617949,33243871,1,1,3,1,1,1,1,1,2,94,181
13167522,62843604,0,1,3,2,1,1,1,1,3,94,1000
14778612,92234374,0,3,3,4,1,1,2,1,1,94,268
15688981,85257069,0,2,3,2,1,1,1,1,2,94,309
16126968,51784672,0,2,3,2,1,1,1,1,1,94,362
16172501,18974180,0,3,3,1,1,1,4,1,1,94,107
16470913,51630337,0,2,3,2,1,1,1,1,2,94,651
16538999,51630337,0,2,3,10,6,5,5,1,1,94,4999
17260499,25096271,0,2,3,3,1,2,1,1,2,94,262
18452204,76686499,0,1,3,1,1,1,1,1,3,94,67
18455448,76686499,0,1,3,2,1,1,1,1,3,94,148
18527221,128619118,0,1,3,3,1,1,2,1,2,94,154
18705857,129675716,0,3,3,4,1,1,2,1,1,94,268
18759895,129671061,0,3,3,1,1,1,4,1,1,94,107
19205335,77251148,0,1,3,4,1,2,2,1,2,94,436
19224312,92782799,0,2,3,6,1,1,2,1,2,94,396
19228583,102974469,0,1,3,6,2,3,4,1,1,94,678
19611572,119706958,0,1,3,6,1,3,3,1,2,94,537
19850111,129840905,1,2,3,3,1,1,2,1,2,94,389
20219626,119706958,0,1,3,4,1,2,2,1,2,94,396
20414316,20823036,0,1,3,3,1,1,1,1,3,94,369
20506222,127349262,0,1,3,4,1,2,2,1,2,94,416
20592363,136491729,0,2,3,2,1,1,1,1,2,94,470
20701068,100994026,0,4,3,3,1,1,1,1,3,94,530
21165568,146724852,1,13,3,2,1,1,2,1,2,94,262
21568245,128645023,0,1,3,4,1,1,2,1,2,94,490
23818301,178134616,0,2,3,3,1,1,1,1,1,94,195
24071881,181042367,0,4,3,4,1,1,2,1,3,94,107
24089151,147567076,0,1,3,7,1,2,4,1,3,94,456
24710941,50051984,0,1,3,4,1,2,2,1,2,94,336
25034931,123828880,0,2,3,2,1,1,1,1,3,94,289
25084970,129840905,1,2,3,4,1,2,2,1,2,94,497
25089309,153994278,0,3,3,4,1,2,2,1,2,94,497
25507430,117444712,0,4,3,1,1,0,1,1,1,94,181
25817556,157603300,0,2,3,3,1,1,2,1,2,94,416
26396590,105883532,1,2,3,6,1,2,3,1,1,94,631
26506238,129840905,1,2,3,4,1,2,2,1,2,94,490
27119757,13888017,0,2,3,5,1,2,2,1,1,94,946
27219499,184118787,0,1,3,2,1,1,1,1,3,94,584
27561770,207947081,0,10,3,9,3,3,9,1,3,94,1503
29997164,170893665,0,1,3,8,2,4,4,1,2,94,705
30384159,169025313,1,5,3,5,1,2,3,1,2,94,389
30456885,187733385,0,2,3,2,1,1,1,1,2,94,302
30485881,181417731,0,5,3,4,1,2,2,1,3,94,356
30518866,224212910,0,1,3,2,1,1,1,1,3,94,201
30540284,229011620,1,4,3,6,1,2,3,1,3,94,356
31504168,126282744,1,4,3,2,1,1,1,1,1,94,289
31945366,25063204,1,4,3,4,1,1,2,1,3,94,262
31948293,115490054,1,2,3,4,1,1,1,1,1,94,631
1900447,722507,0,2,3,5,1,3,3,1,2,93,872
3389315,4638979,0,13,3,8,1,3,4,1,1,93,1503
4610554,23888364,0,3,3,4,2,2,4,1,1,93,476
5741800,29770416,0,12,3,2,1,1,1,1,3,93,201
8478144,44381976,0,1,3,4,1,2,2,1,2,93,537
11874234,30846340,0,4,3,6,1,3,3,1,3,93,497
11878212,53813743,0,4,3,2,1,1,1,1,1,93,154
12741519,64987062,0,15,3,16,2,4,7,1,2,93,3583
13580388,69756885,0,1,3,2,1,1,1,1,3,93,148
13690022,45958119,1,2,3,4,2,1,3,1,3,93,450
14603072,18974180,0,3,3,4,1,1,2,1,1,93,295
14660743,18974180,0,2,3,1,1,1,4,1,1,93,87
14776350,51124789,0,13,3,10,3,3,5,1,2,93,1678
14986438,26047033,0,2,3,3,1,1,1,1,1,93,799
15665329,85257069,0,2,3,6,3,3,3,1,1,93,1100
16077877,97073725,0,3,3,2,1,1,1,1,2,93,309
16078007,97073725,0,3,3,2,1,1,1,1,2,93,309
16127618,51784672,0,2,3,2,1,1,1,1,1,93,362
16238765,101476938,0,1,3,3,1,1,2,1,2,93,329
16430900,51630337,0,2,3,2,1,1,1,1,2,93,698
16758205,13604427,0,2,3,8,2,2,4,1,1,93,2402
17515740,93617323,0,2,3,2,2,1,1,1,2,93,168
17929083,66529174,0,3,3,2,1,1,1,1,2,93,295
18256824,103401765,1,1,3,2,1,1,1,1,2,93,168
18639672,30331961,0,4,3,4,1,2,4,1,2,93,416
18647840,42802721,0,1,3,2,1,1,1,1,3,93,181
18779564,129803543,0,14,3,8,3,3,5,1,2,93,2288
18848787,83228526,0,14,3,15,2.5,5,3,1,3,93,1953
